score;completeness;rescuebot_action;rescuebot_location;a-random_action;a-random_location;world_nr;tick_nr
33;0.875;MoveSouthWest;(19, 13);;(21, 13);1;3124
33;0.875;MoveSouthWest;(19, 13);;(21, 13);1;3125
33;0.875;MoveSouthWest;(19, 13);;(21, 13);1;3126
33;0.875;MoveSouthWest;(18, 14);;(21, 13);1;3127
33;0.875;MoveSouth;(18, 14);;(21, 13);1;3128
33;0.875;MoveSouth;(18, 14);MoveSouth;(21, 14);1;3129
33;0.875;MoveSouth;(18, 14);;(21, 14);1;3130
33;0.875;MoveSouth;(18, 14);MoveSouth;(21, 15);1;3131
33;0.875;MoveSouth;(18, 14);;(21, 15);1;3132
33;0.875;MoveSouth;(18, 14);;(21, 15);1;3133
33;0.875;MoveSouth;(18, 14);MoveWest;(20, 15);1;3134
33;0.875;MoveSouth;(18, 14);;(20, 15);1;3135
33;0.875;MoveSouth;(18, 14);MoveWest;(19, 15);1;3136
33;0.875;MoveSouth;(18, 14);;(19, 15);1;3137
33;0.875;MoveSouth;(18, 14);;(19, 15);1;3138
33;0.875;MoveSouth;(18, 14);MoveSouth;(19, 16);1;3139
33;0.875;MoveSouth;(18, 14);;(19, 16);1;3140
33;0.875;MoveSouth;(18, 15);;(19, 16);1;3141
33;0.875;MoveSouth;(18, 15);MoveSouth;(19, 17);1;3142
33;0.875;MoveSouth;(18, 15);MoveSouth;(19, 17);1;3143
33;0.875;MoveSouth;(18, 15);MoveSouth;(19, 17);1;3144
33;0.875;MoveSouth;(18, 15);MoveSouth;(19, 17);1;3145
33;0.875;MoveSouth;(18, 15);MoveSouth;(19, 17);1;3146
33;0.875;MoveSouth;(18, 15);MoveSouth;(19, 17);1;3147
33;0.875;MoveSouth;(18, 15);MoveSouth;(19, 18);1;3148
33;0.875;MoveSouth;(18, 15);;(19, 18);1;3149
33;0.875;MoveSouth;(18, 15);;(19, 18);1;3150
33;0.875;MoveSouth;(18, 15);MoveSouth;(19, 18);1;3151
33;0.875;MoveSouth;(18, 15);;(19, 18);1;3152
33;0.875;MoveSouth;(18, 15);;(19, 18);1;3153
33;0.875;MoveSouth;(18, 15);MoveWest;(18, 18);1;3154
33;0.875;MoveSouth;(18, 16);MoveWest;(17, 18);1;3155
33;0.875;MoveSouthWest;(18, 16);;(17, 18);1;3156
33;0.875;MoveSouthWest;(18, 16);;(17, 18);1;3157
33;0.875;MoveSouthWest;(18, 16);;(17, 18);1;3158
33;0.875;MoveSouthWest;(18, 16);MoveWest;(16, 18);1;3159
33;0.875;MoveSouthWest;(18, 16);;(16, 18);1;3160
33;0.875;MoveSouthWest;(18, 16);;(16, 18);1;3161
33;0.875;MoveSouthWest;(18, 16);;(16, 18);1;3162
33;0.875;MoveSouthWest;(18, 16);;(16, 18);1;3163
33;0.875;MoveSouthWest;(18, 16);MoveWest;(15, 18);1;3164
33;0.875;MoveSouthWest;(18, 16);;(15, 18);1;3165
33;0.875;MoveSouthWest;(18, 16);;(15, 18);1;3166
33;0.875;MoveSouthWest;(18, 16);;(15, 18);1;3167
33;0.875;MoveSouthWest;(18, 16);;(15, 18);1;3168
33;0.875;MoveSouthWest;(17, 17);;(15, 18);1;3169
33;0.875;MoveWest;(17, 17);;(15, 18);1;3170
33;0.875;MoveWest;(17, 17);;(15, 18);1;3171
33;0.875;MoveWest;(17, 17);;(15, 18);1;3172
33;0.875;MoveWest;(17, 17);;(15, 18);1;3173
33;0.875;MoveWest;(17, 17);;(15, 18);1;3174
33;0.875;MoveWest;(17, 17);;(15, 18);1;3175
33;0.875;MoveWest;(17, 17);;(15, 18);1;3176
33;0.875;MoveWest;(17, 17);;(15, 18);1;3177
33;0.875;MoveWest;(17, 17);;(15, 18);1;3178
33;0.875;MoveWest;(17, 17);;(15, 18);1;3179
33;0.875;MoveWest;(17, 17);;(15, 18);1;3180
33;0.875;MoveWest;(17, 17);;(15, 18);1;3181
33;0.875;MoveWest;(17, 17);;(15, 18);1;3182
33;0.875;MoveWest;(16, 17);;(15, 18);1;3183
33;0.875;MoveSouthWest;(16, 17);;(15, 18);1;3184
33;0.875;MoveSouthWest;(16, 17);;(15, 18);1;3185
33;0.875;MoveSouthWest;(16, 17);;(15, 18);1;3186
33;0.875;MoveSouthWest;(16, 17);;(15, 18);1;3187
33;0.875;MoveSouthWest;(16, 17);;(15, 18);1;3188
33;0.875;MoveSouthWest;(16, 17);;(15, 18);1;3189
33;0.875;MoveSouthWest;(16, 17);;(15, 18);1;3190
33;0.875;MoveSouthWest;(16, 17);;(15, 18);1;3191
33;0.875;MoveSouthWest;(16, 17);;(15, 18);1;3192
33;0.875;MoveSouthWest;(16, 17);;(15, 18);1;3193
33;0.875;MoveSouthWest;(16, 17);;(15, 18);1;3194
33;0.875;MoveSouthWest;(16, 17);;(15, 18);1;3195
33;0.875;MoveSouthWest;(16, 17);;(15, 18);1;3196
33;0.875;MoveSouthWest;(15, 18);;(15, 18);1;3197
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3198
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3199
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3200
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3201
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3202
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3203
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3204
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3205
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3206
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3207
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3208
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3209
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3210
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3211
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3212
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3213
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3214
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3215
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3216
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3217
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3218
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3219
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3220
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3221
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3222
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3223
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3224
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3225
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3226
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3227
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3228
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3229
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3230
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3231
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3232
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3233
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3234
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3235
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3236
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3237
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3238
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3239
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3240
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3241
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3242
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3243
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3244
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3245
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3246
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3247
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3248
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3249
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3250
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3251
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3252
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3253
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3254
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3255
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3256
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3257
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3258
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3259
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3260
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3261
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3262
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3263
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3264
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3265
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3266
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3267
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3268
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3269
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3270
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3271
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3272
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3273
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3274
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3275
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3276
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3277
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3278
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3279
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3280
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3281
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3282
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3283
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3284
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3285
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3286
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3287
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3288
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3289
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3290
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3291
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3292
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3293
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3294
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3295
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3296
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3297
33;0.875;RemoveObject;(15, 18);;(15, 18);1;3298
33;0.875;MoveSouth;(15, 18);;(15, 18);1;3299
33;0.875;MoveSouth;(15, 18);;(15, 18);1;3300
33;0.875;MoveSouth;(15, 18);;(15, 18);1;3301
33;0.875;MoveSouth;(15, 18);;(15, 18);1;3302
33;0.875;MoveSouth;(15, 18);;(15, 18);1;3303
33;0.875;MoveSouth;(15, 18);;(15, 18);1;3304
33;0.875;MoveSouth;(15, 18);;(15, 18);1;3305
33;0.875;MoveSouth;(15, 18);;(15, 18);1;3306
33;0.875;MoveSouth;(15, 19);;(15, 18);1;3307
33;0.875;MoveSouthWest;(15, 19);;(15, 18);1;3308
33;0.875;MoveSouthWest;(15, 19);;(15, 18);1;3309
33;0.875;MoveSouthWest;(15, 19);;(15, 18);1;3310
33;0.875;MoveSouthWest;(15, 19);;(15, 18);1;3311
33;0.875;MoveSouthWest;(15, 19);;(15, 18);1;3312
33;0.875;MoveSouthWest;(15, 19);MoveNorth;(15, 17);1;3313
33;0.875;MoveSouthWest;(15, 19);;(15, 17);1;3314
33;0.875;MoveSouthWest;(15, 19);;(15, 17);1;3315
33;0.875;MoveSouthWest;(14, 20);;(15, 17);1;3316
33;0.875;MoveSouthEast;(14, 20);;(15, 17);1;3317
33;0.875;MoveSouthEast;(14, 20);;(15, 17);1;3318
33;0.875;MoveSouthEast;(14, 20);;(15, 17);1;3319
33;0.875;MoveSouthEast;(14, 20);;(15, 17);1;3320
33;0.875;MoveSouthEast;(14, 20);;(15, 17);1;3321
33;0.875;MoveSouthEast;(14, 20);;(15, 17);1;3322
33;0.875;MoveSouthEast;(14, 20);;(15, 17);1;3323
33;0.875;MoveSouthEast;(14, 20);MoveSouth;(15, 18);1;3324
33;0.875;MoveSouthEast;(15, 21);;(15, 18);1;3325
33;0.875;MoveNorthEast;(15, 21);;(15, 18);1;3326
33;0.875;MoveNorthEast;(15, 21);MoveSouth;(15, 19);1;3327
33;0.875;MoveNorthEast;(15, 21);;(15, 19);1;3328
33;0.875;MoveNorthEast;(15, 21);;(15, 19);1;3329
33;0.875;MoveNorthEast;(15, 21);;(15, 19);1;3330
33;0.875;MoveNorthEast;(15, 21);;(15, 19);1;3331
33;0.875;MoveNorthEast;(15, 21);;(15, 19);1;3332
33;0.875;MoveNorthEast;(15, 21);;(15, 19);1;3333
33;0.875;MoveNorthEast;(16, 20);MoveSouth;(15, 20);1;3334
33;0.875;;(16, 20);;(15, 20);1;3335
33;0.875;;(16, 20);;(15, 20);1;3336
33;0.875;;(16, 20);;(15, 20);1;3337
33;0.875;;(16, 20);;(15, 20);1;3338
33;0.875;;(16, 20);;(15, 20);1;3339
33;0.875;;(16, 20);;(15, 20);1;3340
33;0.875;;(16, 20);;(15, 20);1;3341
33;0.875;;(16, 20);;(15, 20);1;3342
33;0.875;;(16, 20);;(15, 20);1;3343
33;0.875;;(16, 20);;(15, 20);1;3344
33;0.875;;(16, 20);;(15, 20);1;3345
33;0.875;;(16, 20);;(15, 20);1;3346
33;0.875;;(16, 20);;(15, 20);1;3347
33;0.875;;(16, 20);;(15, 20);1;3348
33;0.875;;(16, 20);;(15, 20);1;3349
33;0.875;;(16, 20);;(15, 20);1;3350
33;0.875;;(16, 20);;(15, 20);1;3351
33;0.875;;(16, 20);;(15, 20);1;3352
33;0.875;;(16, 20);;(15, 20);1;3353
33;0.875;;(16, 20);;(15, 20);1;3354
33;0.875;;(16, 20);;(15, 20);1;3355
33;0.875;;(16, 20);;(15, 20);1;3356
33;0.875;;(16, 20);;(15, 20);1;3357
33;0.875;Idle;(16, 20);;(15, 20);1;3358
33;0.875;Idle;(16, 20);;(15, 20);1;3359
33;0.875;Idle;(16, 20);;(15, 20);1;3360
33;0.875;Idle;(16, 20);;(15, 20);1;3361
33;0.875;Idle;(16, 20);;(15, 20);1;3362
33;0.875;Idle;(16, 20);;(15, 20);1;3363
33;0.875;Idle;(16, 20);;(15, 20);1;3364
33;0.875;Idle;(16, 20);;(15, 20);1;3365
33;0.875;Idle;(16, 20);;(15, 20);1;3366
33;0.875;Idle;(16, 20);;(15, 20);1;3367
33;0.875;Idle;(16, 20);MoveWest;(14, 20);1;3368
33;0.875;Idle;(16, 20);;(14, 20);1;3369
33;0.875;Idle;(16, 20);CarryObjectTogether;(14, 20);1;3370
33;0.875;Idle;(16, 20);;(14, 20);1;3371
33;0.875;Idle;(16, 20);;(14, 20);1;3372
33;0.875;Idle;(16, 20);;(14, 20);1;3373
33;0.875;Idle;(16, 20);;(14, 20);1;3374
33;0.875;Idle;(16, 20);;(14, 20);1;3375
33;0.875;Idle;(16, 20);;(14, 20);1;3376
33;0.875;Idle;(16, 20);CarryObjectTogether;(14, 20);1;3377
33;0.875;Idle;(16, 20);;(14, 20);1;3378
33;0.875;Idle;(16, 20);;(14, 20);1;3379
33;0.875;Idle;(16, 20);MoveEast;(15, 20);1;3380
33;0.875;Idle;(16, 20);;(15, 20);1;3381
33;0.875;Idle;(16, 20);;(15, 20);1;3382
33;0.875;Idle;(16, 20);;(15, 20);1;3383
33;0.875;MoveWest;(16, 20);;(15, 20);1;3384
33;0.875;MoveWest;(16, 20);CarryObjectTogether;(15, 20);1;3385
33;0.875;MoveWest;(16, 20);;(15, 20);1;3386
33;0.875;MoveWest;(16, 20);;(15, 20);1;3387
33;0.875;MoveWest;(16, 20);CarryObjectTogether;(15, 20);1;3388
33;0.875;MoveWest;(16, 20);;(15, 20);1;3389
33;0.875;MoveWest;(16, 20);;(15, 20);1;3390
33;0.875;MoveWest;(16, 20);CarryObjectTogether;(15, 20);1;3391
33;0.875;MoveWest;(15, 20);;(15, 20);1;3392
33;0.875;MoveWest;(15, 20);;(15, 20);1;3393
33;0.875;MoveWest;(15, 20);;(15, 20);1;3394
33;0.875;MoveWest;(15, 20);;(15, 20);1;3395
33;0.875;MoveWest;(15, 20);;(15, 20);1;3396
33;0.875;MoveWest;(15, 20);;(15, 20);1;3397
33;0.875;MoveWest;(15, 20);;(15, 20);1;3398
33;0.875;MoveWest;(15, 20);CarryObjectTogether;(15, 20);1;3399
33;0.875;MoveWest;(15, 20);;(15, 20);1;3400
33;0.875;MoveWest;(14, 20);;(15, 20);1;3401
33;0.875;;(14, 20);;(15, 20);1;3402
33;0.875;;(14, 20);;(15, 20);1;3403
33;0.875;;(14, 20);;(15, 20);1;3404
33;0.875;;(14, 20);;(15, 20);1;3405
33;0.875;;(14, 20);;(15, 20);1;3406
33;0.875;;(14, 20);;(15, 20);1;3407
33;0.875;;(14, 20);MoveNorth;(15, 19);1;3408
33;0.875;;(14, 20);;(15, 19);1;3409
33;0.875;;(14, 20);MoveNorth;(15, 18);1;3410
33;0.875;;(14, 20);;(15, 18);1;3411
33;0.875;;(14, 20);;(15, 18);1;3412
33;0.875;;(14, 20);;(15, 18);1;3413
33;0.875;;(14, 20);MoveEast;(16, 18);1;3414
33;0.875;;(14, 20);;(16, 18);1;3415
33;0.875;;(14, 20);MoveEast;(17, 18);1;3416
33;0.875;;(14, 20);;(17, 18);1;3417
33;0.875;;(14, 20);MoveEast;(18, 18);1;3418
33;0.875;;(14, 20);;(18, 18);1;3419
33;0.875;;(14, 20);MoveEast;(19, 18);1;3420
33;0.875;;(14, 20);;(19, 18);1;3421
33;0.875;;(14, 20);MoveEast;(20, 18);1;3422
33;0.875;;(14, 20);;(20, 18);1;3423
33;0.875;;(14, 20);MoveEast;(20, 18);1;3424
33;0.875;;(14, 20);MoveEast;(20, 18);1;3425
33;0.875;;(14, 20);MoveEast;(20, 18);1;3426
33;0.875;;(14, 20);MoveEast;(20, 18);1;3427
33;0.875;;(14, 20);MoveEast;(20, 18);1;3428
33;0.875;;(14, 20);MoveEast;(21, 18);1;3429
33;0.875;;(14, 20);MoveEast;(22, 18);1;3430
33;0.875;;(14, 20);MoveEast;(23, 18);1;3431
33;0.875;;(14, 20);;(23, 18);1;3432
33;0.875;;(14, 20);;(23, 18);1;3433
33;0.875;;(14, 20);;(23, 18);1;3434
33;0.875;;(14, 20);;(23, 18);1;3435
33;0.875;;(14, 20);;(23, 18);1;3436
33;0.875;;(14, 20);;(23, 18);1;3437
33;0.875;;(14, 20);MoveNorth;(23, 17);1;3438
33;0.875;;(14, 20);;(23, 17);1;3439
33;0.875;;(14, 20);MoveNorth;(23, 16);1;3440
33;0.875;;(14, 20);;(23, 16);1;3441
33;0.875;;(14, 20);MoveNorth;(23, 15);1;3442
33;0.875;;(14, 20);;(23, 15);1;3443
33;0.875;;(14, 20);MoveNorth;(23, 14);1;3444
33;0.875;;(14, 20);;(23, 14);1;3445
33;0.875;;(14, 20);MoveNorth;(23, 13);1;3446
33;0.875;;(14, 20);;(23, 13);1;3447
33;0.875;;(14, 20);;(23, 13);1;3448
33;0.875;;(14, 20);;(23, 13);1;3449
33;0.875;;(14, 20);MoveNorth;(23, 12);1;3450
33;0.875;;(14, 20);;(23, 12);1;3451
33;0.875;;(14, 20);;(23, 12);1;3452
33;0.875;;(14, 20);MoveSouth;(23, 13);1;3453
33;0.875;;(14, 20);;(23, 13);1;3454
33;0.875;;(14, 20);;(23, 13);1;3455
33;0.875;;(14, 20);;(23, 13);1;3456
33;0.875;;(14, 20);;(23, 13);1;3457
36;1.0;;(23, 13);DropObjectTogether;(23, 13);1;3458
